time,temperature_2m (°C),relative_humidity_2m (%),weather_code (wmo code),pressure_msl (hPa),apparent_temperature (°C),precipitation_probability (%),precipitation (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),dew_point_2m (°C),cloud_cover (%),next3h_max_weathercode
2025-08-18T13:00,32.4,68,3,1000.6,38.6,63,0.1,991.8,6.4,128,17.6,25.7,94,80.0
2025-08-18T14:00,32.1,71,80,999.5,38.5,55,0.7,990.7,8.0,162,19.1,26.2,100,95.0
2025-08-18T15:00,31.0,77,95,999.3,37.3,70,1.8,990.5,9.5,191,22.0,26.5,98,95.0
2025-08-18T16:00,31.5,75,3,998.9,38.1,83,0.2,990.1,7.4,209,21.2,26.5,100,95.0
2025-08-18T17:00,32.6,68,95,999.2,39.1,80,1.4,990.4,5.5,191,18.0,25.9,100,95.0
2025-08-18T18:00,31.6,72,80,999.3,38.0,78,0.2,990.5,6.4,227,17.6,25.9,100,95.0
2025-08-18T19:00,30.1,78,80,999.8,36.2,73,0.7,990.9,7.9,240,21.2,25.8,100,80.0
2025-08-18T20:00,29.1,83,3,1000.9,35.4,40,0.0,992.0,7.4,247,16.9,25.9,100,80.0
2025-08-18T21:00,28.5,88,3,1001.4,35.1,20,0.0,992.5,6.9,242,15.8,26.3,100,3.0
2025-08-18T22:00,28.1,92,3,1002.0,35.1,13,0.0,993.1,5.9,232,14.4,26.7,100,3.0
2025-08-18T23:00,28.2,91,3,1001.7,35.5,8,0.0,992.8,3.6,270,12.2,26.6,89,3.0
2025-08-19T00:00,27.9,93,3,1001.1,35.1,13,0.0,992.2,4.3,275,10.1,26.6,100,3.0
2025-08-19T01:00,27.6,94,3,1000.5,34.6,20,0.0,991.6,5.4,266,11.9,26.6,100,95.0
2025-08-19T02:00,27.4,95,95,1000.1,34.3,28,0.9,991.2,5.6,285,12.2,26.5,100,95.0
2025-08-19T03:00,27.2,95,95,1000.0,34.0,30,1.7,991.1,5.4,307,12.6,26.3,100,95.0
2025-08-19T04:00,26.9,95,95,999.7,33.5,40,1.3,990.8,5.6,320,12.6,26.0,100,95.0
2025-08-19T05:00,27.1,95,3,999.9,34.1,33,0.2,991.0,3.9,338,12.2,26.2,100,95.0
2025-08-19T06:00,27.0,96,3,1000.4,34.0,50,0.0,991.5,4.6,342,10.4,26.3,100,80.0
2025-08-19T07:00,27.1,95,80,1001.0,33.8,50,0.6,992.0,5.9,349,13.3,26.2,100,80.0
2025-08-19T08:00,27.3,93,80,1001.6,33.7,70,1.3,992.6,6.9,351,15.5,26.0,100,80.0
2025-08-19T09:00,27.5,91,80,1001.8,33.9,85,0.8,992.9,6.5,357,15.5,25.9,100,95.0
2025-08-19T10:00,27.9,88,95,1002.1,34.0,85,1.3,993.2,7.2,357,17.3,25.7,100,95.0
2025-08-19T11:00,28.8,86,95,1001.5,35.3,88,2.6,992.6,7.3,33,18.4,26.2,100,95.0
2025-08-19T12:00,29.2,85,95,1000.9,35.8,93,3.0,992.0,7.0,35,18.4,26.4,100,95.0
2025-08-19T13:00,30.4,78,80,999.8,36.7,83,0.5,991.0,7.7,37,20.5,26.1,100,95.0
2025-08-19T14:00,31.1,76,80,998.9,37.9,93,0.4,990.1,5.2,34,19.1,26.3,100,80.0
2025-08-19T15:00,31.5,74,80,998.4,38.6,93,0.5,989.6,2.9,353,16.6,26.3,100,96.0
2025-08-19T16:00,31.1,76,96,997.8,38.4,88,3.0,989.0,2.9,270,12.6,26.4,100,96.0
2025-08-19T17:00,32.1,74,96,997.8,39.5,85,7.3,989.0,4.2,160,14.4,26.9,100,96.0
2025-08-19T18:00,29.2,85,96,998.4,35.4,98,5.7,989.5,10.2,225,23.4,26.4,100,96.0
2025-08-19T19:00,28.2,90,95,998.9,34.4,95,3.1,990.0,9.5,261,23.0,26.4,100,96.0
2025-08-19T20:00,27.8,90,3,999.7,33.8,83,0.1,990.8,9.6,283,19.4,26.0,100,95.0
2025-08-19T21:00,27.3,91,95,1000.2,33.4,58,2.5,991.3,7.6,295,19.8,25.7,100,95.0
2025-08-19T22:00,27.1,93,95,1000.3,33.3,55,1.8,991.4,7.0,305,14.8,25.8,100,95.0
2025-08-19T23:00,27.1,94,95,1000.2,33.6,58,2.1,991.3,5.9,308,13.7,26.0,100,95.0
2025-08-20T00:00,27.1,95,3,999.6,33.8,60,0.0,990.7,5.7,305,13.3,26.2,100,95.0
2025-08-20T01:00,27.0,95,3,999.0,33.8,63,0.0,990.1,4.9,306,10.8,26.1,100,3.0
2025-08-20T02:00,26.9,95,3,998.2,33.7,55,0.0,989.3,4.7,302,10.1,26.0,100,80.0
2025-08-20T03:00,26.8,95,80,997.8,33.6,50,0.4,988.9,3.6,307,9.0,25.9,100,95.0
2025-08-20T04:00,26.6,95,95,997.8,33.5,50,1.1,988.9,2.5,315,7.6,25.7,100,95.0
2025-08-20T05:00,26.8,95,80,998.8,33.8,50,0.3,989.9,2.3,321,8.3,25.9,100,95.0
2025-08-20T06:00,26.7,96,45,998.7,33.6,33,0.0,989.8,2.9,360,6.5,26.0,100,80.0
2025-08-20T07:00,26.9,95,3,999.2,33.6,28,0.0,990.3,4.9,17,10.1,26.0,100,45.0
2025-08-20T08:00,27.2,94,3,999.3,33.6,35,0.0,990.4,7.7,28,17.6,26.2,100,80.0
2025-08-20T09:00,27.6,91,80,1000.0,33.6,63,0.4,991.1,9.2,42,18.7,26.0,100,95.0
2025-08-20T10:00,27.8,90,95,999.9,33.8,73,1.2,991.0,9.4,58,19.8,26.0,100,95.0
2025-08-20T11:00,29.6,83,80,1000.4,36.1,88,0.5,991.5,7.9,74,23.0,26.4,100,95.0
2025-08-20T12:00,30.1,81,3,999.4,36.8,88,0.2,990.6,7.4,76,21.6,26.5,100,80.0
2025-08-20T13:00,31.0,77,3,998.6,37.8,93,0.2,989.8,6.2,80,22.0,26.5,100,80.0
2025-08-20T14:00,31.4,74,80,997.7,38.1,100,0.2,988.9,6.2,97,20.9,26.2,100,96.0
2025-08-20T15:00,30.8,76,96,997.5,37.1,98,5.2,988.7,8.2,119,17.3,26.1,100,96.0
2025-08-20T16:00,29.0,85,95,997.4,35.5,93,6.7,988.5,7.7,152,18.0,26.2,100,96.0
2025-08-20T17:00,28.8,87,95,997.6,35.2,90,3.6,988.7,8.4,155,17.3,26.4,100,95.0
2025-08-20T18:00,28.0,90,95,998.1,34.2,85,3.1,989.2,9.2,169,18.7,26.2,100,95.0
2025-08-20T19:00,27.3,93,95,999.1,34.0,55,1.6,990.2,5.2,168,17.6,26.1,100,95.0
2025-08-20T20:00,27.1,94,3,999.6,34.3,43,0.1,990.7,1.9,158,10.1,26.1,100,95.0
2025-08-20T21:00,27.0,95,45,1000.2,34.1,23,0.0,991.3,2.9,150,5.8,26.1,100,45.0
2025-08-20T22:00,27.0,95,45,1000.4,34.2,23,0.0,991.5,1.6,117,5.8,26.1,100,45.0
2025-08-20T23:00,27.0,96,45,1000.8,34.2,33,0.0,991.8,2.3,72,5.4,26.3,100,45.0
2025-08-21T00:00,26.9,96,45,1000.6,34.0,45,0.0,991.6,2.7,23,5.4,26.2,100,45.0
2025-08-21T01:00,26.9,96,45,1000.2,34.2,55,0.0,991.3,1.4,360,6.1,26.2,100,45.0
2025-08-21T02:00,26.8,96,45,999.9,33.7,63,0.0,991.0,3.8,17,7.6,26.1,100,45.0
2025-08-21T03:00,26.8,97,45,999.7,34.0,63,0.0,990.8,2.0,315,7.6,26.2,100,80.0
2025-08-21T04:00,26.5,96,80,999.9,33.3,45,0.3,990.9,2.9,277,11.5,25.8,100,80.0
2025-08-21T05:00,26.6,96,45,1000.2,33.5,43,0.0,991.2,3.3,276,9.4,25.9,100,80.0
2025-08-21T06:00,26.4,96,80,1000.8,32.7,20,0.3,991.8,5.6,255,10.8,25.7,100,80.0
2025-08-21T07:00,26.3,96,3,1001.8,32.4,25,0.2,992.8,7.0,235,13.3,25.6,100,80.0
2025-08-21T08:00,26.7,94,3,1002.4,32.3,35,0.0,993.4,10.4,224,20.2,25.6,100,3.0
2025-08-21T09:00,27.1,91,3,1003.0,32.4,55,0.0,994.0,12.3,230,23.8,25.5,100,80.0
2025-08-21T10:00,27.8,89,80,1002.9,32.9,60,0.3,994.0,14.3,227,27.4,25.8,100,80.0
2025-08-21T11:00,27.6,89,80,1003.0,32.8,58,0.7,994.0,13.8,223,31.7,25.6,100,80.0
2025-08-21T12:00,27.7,88,80,1002.8,32.7,60,0.5,993.9,14.1,230,28.8,25.5,100,80.0
2025-08-21T13:00,28.4,84,80,1002.3,33.3,68,0.4,993.4,14.7,234,28.8,25.4,100,95.0
2025-08-21T14:00,28.2,84,95,1002.1,32.9,60,0.9,993.2,14.5,228,29.9,25.2,100,95.0
2025-08-21T15:00,27.8,86,80,1001.8,32.6,58,0.5,992.9,14.8,229,28.8,25.3,100,95.0
2025-08-21T16:00,27.7,85,3,1001.8,32.2,58,0.1,992.9,15.5,228,30.6,25.0,100,80.0
2025-08-21T17:00,27.3,89,3,1002.1,32.1,33,0.0,993.1,14.3,221,31.3,25.3,100,3.0
2025-08-21T18:00,27.0,89,3,1002.2,31.7,23,0.0,993.2,14.0,224,29.5,25.0,100,3.0
2025-08-21T19:00,26.6,92,3,1002.8,31.7,15,0.0,993.8,12.0,224,27.4,25.2,100,3.0
2025-08-21T20:00,26.3,93,3,1003.6,31.6,8,0.0,994.6,10.4,226,23.4,25.1,100,3.0
2025-08-21T21:00,26.2,94,3,1004.4,31.6,10,0.0,995.4,9.9,224,20.9,25.2,100,3.0
2025-08-21T22:00,26.1,94,3,1004.4,31.3,10,0.0,995.4,10.7,220,21.2,25.1,100,3.0
2025-08-21T23:00,26.0,96,3,1004.6,31.6,8,0.0,995.6,8.7,218,24.1,25.3,100,3.0
2025-08-22T00:00,26.0,95,3,1004.0,31.2,8,0.0,995.0,10.5,218,22.7,25.1,100,3.0
2025-08-22T01:00,26.0,95,3,1003.6,31.1,10,0.0,994.6,12.3,220,25.9,25.1,100,3.0
2025-08-22T02:00,26.0,95,3,1002.9,31.1,8,0.0,993.9,11.7,223,25.9,25.1,100,3.0
2025-08-22T03:00,26.0,94,3,1002.7,31.1,8,0.0,993.7,10.4,226,24.8,24.9,100,3.0
2025-08-22T04:00,26.0,94,3,1002.7,31.1,10,0.0,993.7,11.0,229,23.4,25.0,100,3.0
2025-08-22T05:00,25.9,94,3,1003.1,31.2,10,0.0,994.1,9.4,230,24.8,24.9,100,3.0
2025-08-22T06:00,25.9,94,3,1003.1,31.1,20,0.2,994.1,10.0,232,22.0,24.9,100,3.0
2025-08-22T07:00,26.0,94,3,1003.7,31.4,23,0.1,994.7,9.4,230,22.0,25.0,100,3.0
2025-08-22T08:00,26.3,93,3,1004.1,31.6,25,0.0,995.1,10.2,231,22.7,25.1,100,3.0
2025-08-22T09:00,26.9,90,3,1004.4,31.9,38,0.0,995.4,12.3,230,27.0,25.1,100,80.0
2025-08-22T10:00,27.2,89,80,1004.2,32.0,53,0.4,995.2,14.2,234,31.3,25.2,100,80.0
2025-08-22T11:00,28.2,85,3,1004.7,33.3,63,0.2,995.8,13.7,235,32.0,25.5,92,80.0
2025-08-22T12:00,28.4,83,80,1004.1,33.2,58,0.6,995.2,14.7,234,33.5,25.2,90,80.0
2025-08-22T13:00,28.5,84,80,1003.5,33.5,68,0.6,994.6,13.6,233,32.8,25.5,98,95.0
2025-08-22T14:00,28.2,84,95,1002.8,33.0,80,1.2,993.9,14.8,227,33.5,25.3,100,95.0
2025-08-22T15:00,28.1,85,95,1002.2,32.9,68,0.9,993.3,14.3,229,33.8,25.3,100,95.0
2025-08-22T16:00,27.5,87,95,1001.6,32.2,73,1.1,992.7,14.5,228,33.1,25.2,100,95.0
2025-08-22T17:00,27.1,90,80,1002.0,32.0,60,0.8,993.0,13.7,235,33.5,25.3,100,95.0
2025-08-22T18:00,26.8,90,3,1002.0,31.5,43,0.0,993.0,13.3,232,31.7,25.0,100,80.0
2025-08-22T19:00,26.4,92,3,1002.5,31.1,25,0.0,993.5,13.3,232,29.5,25.0,100,3.0
2025-08-22T20:00,26.2,92,3,1003.0,30.9,15,0.1,994.0,13.2,235,31.0,24.8,100,3.0
2025-08-22T21:00,26.0,93,3,1003.5,30.9,8,0.1,994.5,12.0,229,28.1,24.8,100,3.0
2025-08-22T22:00,25.9,94,3,1003.5,30.7,3,0.0,994.5,12.5,229,28.1,24.9,100,3.0
2025-08-22T23:00,26.0,95,3,1003.6,31.1,3,0.0,994.6,11.7,225,27.0,25.1,99,3.0
2025-08-23T00:00,25.8,95,3,1002.9,30.8,3,0.0,993.9,12.0,224,26.6,25.0,82,3.0
2025-08-23T01:00,25.8,95,3,1002.2,30.8,0,0.0,993.2,12.0,226,26.3,25.0,98,3.0
2025-08-23T02:00,25.8,95,3,1001.5,30.7,0,0.0,992.5,12.3,230,26.6,24.9,96,3.0
2025-08-23T03:00,25.8,94,3,1001.5,30.7,8,0.0,992.5,11.6,234,26.6,24.8,85,3.0
2025-08-23T04:00,25.8,94,3,1001.3,30.7,8,0.0,992.3,11.8,239,25.6,24.8,84,3.0
2025-08-23T05:00,25.7,95,3,1001.9,30.8,18,0.0,992.9,10.9,243,25.6,24.9,88,3.0
2025-08-23T06:00,25.6,95,3,1001.9,30.6,35,0.0,992.9,10.5,243,23.0,24.7,92,3.0
2025-08-23T07:00,25.7,94,3,1002.7,30.6,25,0.1,993.7,10.9,243,24.1,24.7,88,3.0
2025-08-23T08:00,26.1,92,3,1003.1,30.8,33,0.2,994.1,13.0,246,28.4,24.7,84,80.0
2025-08-23T09:00,26.7,90,80,1003.5,31.3,45,0.3,994.5,14.3,242,31.3,24.9,85,80.0
2025-08-23T10:00,27.1,89,80,1003.2,31.6,30,0.3,994.2,15.3,240,34.6,25.1,95,80.0
2025-08-23T11:00,28.3,84,80,1003.6,33.1,35,0.3,994.7,14.2,240,35.6,25.3,97,80.0
2025-08-23T12:00,28.2,83,80,1003.4,32.9,38,0.5,994.5,14.5,235,36.0,25.1,100,80.0
2025-08-23T13:00,28.0,85,80,1002.6,32.8,43,0.6,993.7,14.8,231,34.9,25.3,100,80.0
2025-08-23T14:00,28.1,85,80,1002.5,32.8,45,0.5,993.6,15.6,230,34.9,25.4,100,80.0
2025-08-23T15:00,27.6,85,80,1001.8,31.9,38,0.6,992.9,15.9,232,35.3,24.9,100,80.0
2025-08-23T16:00,27.0,88,80,1001.7,31.5,28,0.3,992.7,14.6,230,34.9,24.8,100,80.0
2025-08-23T17:00,27.1,88,3,1001.5,31.9,18,0.2,992.5,13.5,226,32.4,25.0,100,80.0
2025-08-23T18:00,26.8,89,3,1001.4,31.3,20,0.0,992.4,14.0,224,32.0,24.8,100,3.0
2025-08-23T19:00,26.3,92,3,1001.8,31.1,5,0.0,992.8,12.8,220,30.6,24.9,100,3.0
2025-08-23T20:00,26.1,93,3,1002.5,30.9,3,0.0,993.5,12.8,218,28.1,24.9,100,3.0
2025-08-23T21:00,26.1,93,3,1003.1,30.9,0,0.0,994.1,12.7,215,28.1,24.8,100,3.0
2025-08-23T22:00,25.9,94,3,1003.3,30.8,0,0.0,994.3,11.9,215,27.4,24.9,100,3.0
2025-08-23T23:00,25.9,95,3,1003.1,31.0,0,0.0,994.1,11.3,217,25.9,25.1,100,3.0
2025-08-24T00:00,25.9,94,3,1002.6,30.8,0,0.0,993.6,11.8,220,26.3,24.8,100,3.0
2025-08-24T01:00,25.8,94,3,1002.5,30.6,0,0.0,993.5,12.0,221,26.3,24.7,100,3.0
2025-08-24T02:00,25.7,95,3,1001.7,30.6,8,0.0,992.7,11.5,224,25.9,24.8,100,3.0
2025-08-24T03:00,25.7,94,3,1001.8,30.6,15,0.0,992.8,11.3,233,24.5,24.7,100,3.0
2025-08-24T04:00,25.6,94,3,1001.5,30.4,20,0.2,992.5,11.1,234,24.8,24.5,91,3.0
2025-08-24T05:00,25.6,95,3,1002.0,30.7,18,0.1,993.0,9.9,237,25.2,24.7,86,3.0
2025-08-24T06:00,25.5,96,3,1002.2,30.7,10,0.0,993.2,9.7,231,21.6,24.8,95,3.0
2025-08-24T07:00,25.7,95,3,1003.0,30.7,8,0.0,994.0,11.0,232,23.4,24.9,92,3.0
2025-08-24T08:00,26.5,91,3,1003.5,31.3,5,0.0,994.5,13.3,237,29.2,24.9,98,3.0
2025-08-24T09:00,27.8,85,3,1004.0,32.4,5,0.0,995.0,14.5,240,32.0,25.0,85,3.0
2025-08-24T10:00,28.6,81,3,1003.9,32.9,18,0.0,995.0,16.1,241,36.0,25.0,89,3.0
2025-08-24T11:00,28.1,86,3,1003.9,32.9,20,0.0,995.0,15.5,234,38.9,25.5,89,3.0
2025-08-24T12:00,28.7,83,2,1003.7,33.4,18,0.1,994.8,16.2,233,37.1,25.5,79,80.0
2025-08-24T13:00,29.0,83,80,1003.5,33.8,25,0.3,994.6,16.4,232,36.4,25.8,90,80.0
2025-08-24T14:00,28.4,84,80,1003.2,33.0,20,0.4,994.3,16.6,231,37.8,25.4,88,80.0
2025-08-24T15:00,28.4,84,3,1002.6,32.8,10,0.1,993.7,17.7,231,39.2,25.4,84,80.0
2025-08-24T16:00,28.3,84,3,1002.0,32.7,8,0.0,993.1,17.7,232,40.0,25.3,96,3.0
2025-08-24T17:00,27.8,87,3,1001.9,32.4,5,0.0,993.0,16.1,230,39.2,25.4,96,3.0
2025-08-24T18:00,27.3,89,3,1001.9,32.2,0,0.0,992.9,14.0,228,34.6,25.3,100,3.0
2025-08-24T19:00,26.8,92,3,1002.5,31.9,0,0.0,993.5,12.7,227,30.6,25.4,98,3.0
2025-08-24T20:00,26.5,93,3,1003.3,31.8,0,0.0,994.3,11.2,228,27.7,25.3,100,3.0
2025-08-24T21:00,26.5,93,3,1003.7,31.8,3,0.0,994.7,11.0,229,24.5,25.2,100,3.0
2025-08-24T22:00,26.4,93,3,1003.9,31.5,3,0.0,994.9,11.9,235,25.6,25.2,100,3.0
2025-08-24T23:00,26.3,94,3,1003.8,31.7,3,0.0,994.8,10.7,230,25.6,25.3,85,3.0
2025-08-25T00:00,26.3,94,3,1003.5,31.5,3,0.0,994.5,11.5,231,25.6,25.2,84,3.0
2025-08-25T01:00,26.2,94,3,1003.1,31.4,3,0.0,994.1,11.7,236,25.6,25.2,85,3.0
2025-08-25T02:00,26.2,93,3,1002.7,31.2,5,0.0,993.7,11.8,243,25.6,25.0,87,3.0
2025-08-25T03:00,26.2,93,3,1002.5,31.3,5,0.0,993.5,11.0,247,25.2,24.9,90,3.0
2025-08-25T04:00,26.1,94,3,1002.3,31.4,10,0.0,993.3,10.0,249,23.8,25.1,92,3.0
2025-08-25T05:00,26.1,94,3,1002.6,31.4,5,0.0,993.6,10.5,254,22.0,25.1,97,3.0
2025-08-25T06:00,26.1,94,3,1002.9,31.4,0,0.0,993.9,9.7,248,23.0,25.0,100,3.0
2025-08-25T07:00,26.2,94,3,1003.6,31.5,0,0.0,994.6,10.0,244,22.0,25.1,100,3.0
2025-08-25T08:00,26.8,91,3,1004.2,31.7,0,0.0,995.2,13.0,251,28.4,25.2,100,3.0
2025-08-25T09:00,27.8,86,3,1004.5,32.4,0,0.0,995.5,15.5,252,34.2,25.2,100,3.0
2025-08-25T10:00,28.6,81,3,1004.2,32.9,0,0.0,995.3,16.1,246,36.0,25.0,100,3.0
2025-08-25T11:00,29.1,80,3,1004.0,34.0,0,0.0,995.1,14.7,242,38.9,25.3,100,3.0
2025-08-25T12:00,30.0,75,3,1003.5,34.3,0,0.0,994.6,16.3,248,36.0,25.0,100,3.0
2025-08-25T13:00,30.0,74,3,1003.0,34.2,5,0.0,994.1,16.5,247,36.7,24.8,100,3.0
2025-08-25T14:00,29.7,77,3,1002.2,34.0,5,0.0,993.3,17.4,243,38.9,25.2,100,3.0
2025-08-25T15:00,29.3,79,3,1001.7,33.7,3,0.0,992.8,17.7,241,40.0,25.3,100,3.0
2025-08-25T16:00,29.1,81,3,1001.1,33.7,5,0.0,992.2,16.8,239,38.9,25.5,100,3.0
2025-08-25T17:00,28.3,84,3,1001.6,33.0,5,0.0,992.7,15.4,237,37.1,25.3,100,3.0
2025-08-25T18:00,27.5,87,3,1001.8,32.3,0,0.0,992.9,14.1,238,34.6,25.2,100,3.0
2025-08-25T19:00,26.8,90,3,1002.3,31.8,0,0.0,993.3,12.4,234,30.6,25.0,100,3.0
2025-08-25T20:00,26.4,92,3,1002.8,31.4,0,0.0,993.8,12.0,229,27.4,25.0,100,3.0
2025-08-25T21:00,26.3,93,3,1003.2,31.3,0,0.0,994.2,11.7,227,25.9,25.0,100,3.0
2025-08-25T22:00,26.2,94,3,1003.4,31.4,0,0.0,994.4,10.7,230,25.2,25.1,100,3.0
2025-08-25T23:00,26.2,94,3,1003.9,31.6,0,0.0,994.9,9.4,230,23.4,25.1,90,3.0
2025-08-26T00:00,26.1,95,3,1003.5,31.6,0,0.0,994.5,9.4,230,20.9,25.2,83,3.0
2025-08-26T01:00,26.0,95,3,1003.4,31.4,0,0.0,994.4,9.2,231,20.2,25.1,97,3.0
2025-08-26T02:00,26.0,96,3,1002.6,31.6,0,0.0,993.6,9.1,236,20.2,25.3,85,3.0
2025-08-26T03:00,26.0,96,2,1002.3,31.6,0,0.0,993.3,9.1,236,20.2,25.3,72,3.0
2025-08-26T04:00,26.0,95,3,1002.5,31.6,0,0.0,993.5,8.2,241,19.8,25.1,100,3.0
2025-08-26T05:00,26.0,96,3,1003.0,31.8,0,0.0,994.0,7.1,229,17.6,25.3,72,3.0
2025-08-26T06:00,25.9,96,3,1003.4,31.8,0,0.0,994.4,7.2,233,16.2,25.2,100,3.0
2025-08-26T07:00,26.1,95,3,1004.0,31.8,0,0.0,995.0,7.7,233,16.6,25.2,98,3.0
2025-08-26T08:00,26.8,92,3,1004.8,32.4,0,0.0,995.8,9.4,238,20.9,25.4,91,3.0
2025-08-26T09:00,27.9,85,3,1005.2,33.1,0,0.0,996.2,11.6,244,25.6,25.2,90,3.0
2025-08-26T10:00,28.9,79,2,1005.3,33.7,0,0.0,996.4,12.4,240,27.7,24.9,77,3.0
2025-08-26T11:00,29.3,78,3,1005.3,34.1,3,0.0,996.4,13.0,226,29.9,25.0,82,3.0
2025-08-26T12:00,29.8,76,3,1005.1,34.5,15,0.0,996.2,14.3,227,31.7,25.1,89,3.0
2025-08-26T13:00,29.8,75,3,1004.4,34.1,15,0.0,995.5,16.1,230,36.0,24.9,88,3.0
2025-08-26T14:00,29.8,77,3,1004.0,34.2,13,0.0,995.1,17.9,236,39.6,25.3,84,3.0
2025-08-26T15:00,29.7,77,2,1003.0,34.1,13,0.0,994.1,17.5,238,39.6,25.2,77,3.0
2025-08-26T16:00,29.4,77,2,1002.5,33.6,10,0.0,993.6,16.6,240,38.9,24.9,73,3.0
2025-08-26T17:00,28.8,80,3,1003.3,33.5,3,0.0,994.4,14.1,238,37.1,25.0,70,3.0
2025-08-26T18:00,28.0,84,3,1003.4,32.8,0,0.0,994.5,13.3,237,32.4,25.1,95,3.0
2025-08-26T19:00,27.1,88,3,1003.9,32.1,0,0.0,994.9,11.9,235,28.4,25.0,100,3.0
2025-08-26T20:00,26.6,92,3,1004.2,31.8,0,0.0,995.2,10.8,233,25.6,25.2,100,3.0
2025-08-26T21:00,26.3,93,3,1004.6,31.6,0,0.0,995.6,10.3,234,23.4,25.1,100,3.0
2025-08-26T22:00,26.1,94,3,1004.7,31.5,0,0.0,995.7,9.2,231,22.3,25.0,100,3.0
2025-08-26T23:00,26.1,95,3,1005.2,31.7,0,0.0,996.2,8.7,225,20.2,25.2,100,3.0
2025-08-27T00:00,26.0,94,3,1004.8,31.3,0,0.0,995.8,9.7,228,20.5,25.0,100,3.0
2025-08-27T01:00,25.9,95,3,1004.6,31.2,0,0.0,995.6,9.7,228,20.5,25.0,100,3.0
2025-08-27T02:00,25.9,96,3,1003.9,31.3,0,0.0,994.9,9.8,234,21.2,25.2,100,3.0
2025-08-27T03:00,25.8,95,3,1003.1,31.2,0,0.0,994.1,9.1,236,21.2,25.0,100,3.0
2025-08-27T04:00,25.8,95,3,1002.8,31.3,0,0.0,993.8,7.9,240,19.8,24.9,100,3.0
2025-08-27T05:00,25.7,96,3,1003.1,31.7,0,0.0,994.1,5.5,238,16.9,25.0,64,3.0
2025-08-27T06:00,25.7,96,2,1003.5,31.8,0,0.0,994.5,4.8,243,12.6,25.0,60,3.0
2025-08-27T07:00,25.9,95,3,1004.1,32.0,0,0.0,995.1,4.7,238,10.4,25.1,100,3.0
2025-08-27T08:00,26.6,92,3,1004.8,32.4,0,0.0,995.8,6.6,248,15.1,25.2,100,3.0
2025-08-27T09:00,27.7,85,3,1005.2,33.2,0,0.0,996.2,7.5,253,17.6,24.9,100,3.0
2025-08-27T10:00,28.7,80,3,1004.8,34.4,0,0.0,995.9,6.8,245,17.6,24.9,100,3.0
2025-08-27T11:00,30.2,73,3,1005.0,35.9,0,0.0,996.1,7.3,237,19.1,24.8,75,3.0
2025-08-27T12:00,31.0,68,2,1004.1,36.6,0,0.0,995.2,9.0,233,21.2,24.4,67,3.0
2025-08-27T13:00,31.5,67,2,1003.3,37.5,0,0.0,994.5,9.8,234,23.0,24.6,72,3.0
2025-08-27T14:00,31.8,65,3,1002.5,37.4,0,0.0,993.7,9.7,239,23.0,24.4,90,3.0
2025-08-27T15:00,31.8,65,3,1001.9,36.7,0,0.0,993.1,9.7,239,23.0,24.4,100,3.0
2025-08-27T16:00,31.2,68,3,1001.7,36.2,5,0.0,992.9,10.5,239,23.8,24.6,89,3.0
2025-08-27T17:00,30.5,72,3,1002.2,35.7,0,0.0,993.3,10.3,241,26.3,24.9,80,3.0
2025-08-27T18:00,29.4,77,3,1002.6,34.5,0,0.0,993.7,10.6,246,23.8,24.9,95,3.0
2025-08-27T19:00,28.2,84,3,1003.0,33.7,0,0.0,994.1,9.4,247,23.0,25.2,100,3.0
2025-08-27T20:00,27.4,88,3,1003.5,33.1,0,0.0,994.5,8.6,248,20.5,25.2,100,3.0
2025-08-27T21:00,27.0,91,3,1003.9,32.8,0,0.0,994.9,7.6,245,18.4,25.4,100,3.0
2025-08-27T22:00,26.7,92,3,1003.9,32.5,0,0.0,994.9,7.4,241,16.6,25.3,100,3.0
2025-08-27T23:00,26.3,94,3,1004.9,32.1,0,0.0,995.9,7.6,239,15.5,25.3,100,3.0
2025-08-28T00:00,26.2,94,3,1004.0,31.8,0,0.0,995.0,8.4,239,18.0,25.2,100,3.0
2025-08-28T01:00,26.1,94,3,1003.7,31.7,0,0.0,994.7,8.0,243,18.0,25.1,100,3.0
2025-08-28T02:00,26.1,95,3,1003.1,31.7,0,0.0,994.1,8.2,247,17.6,25.2,100,3.0
2025-08-28T03:00,26.1,94,3,1003.1,31.7,0,0.0,994.1,8.0,252,17.3,25.0,100,3.0
2025-08-28T04:00,26.1,94,3,1003.2,31.6,0,0.0,994.2,8.0,260,17.6,25.0,100,3.0
2025-08-28T05:00,26.1,94,3,1003.9,31.8,3,0.0,994.9,7.3,261,17.3,25.0,100,3.0
2025-08-28T06:00,25.9,94,3,1004.0,31.6,0,0.0,995.0,6.2,263,16.2,24.8,100,3.0
2025-08-28T07:00,26.1,94,3,1004.5,32.0,0,0.0,995.5,6.2,260,13.7,25.1,98,3.0
2025-08-28T08:00,26.9,90,3,1004.8,32.3,0,0.0,995.8,9.1,263,20.2,25.1,100,3.0
2025-08-28T09:00,27.7,85,3,1004.6,33.0,0,0.0,995.6,9.5,259,22.0,25.0,100,3.0
2025-08-28T10:00,28.9,79,3,1004.1,34.2,0,0.0,995.2,9.6,257,22.3,24.9,100,3.0
2025-08-28T11:00,30.4,71,3,1004.1,35.9,0,0.0,995.2,8.1,249,22.3,24.5,100,3.0
