date,weather_code,showers,precipitation_probability,precipitation,relative_humidity_600hPa,relative_humidity_700hPa,relative_humidity_500hPa,relative_humidity_400hPa,relative_humidity_200hPa,relative_humidity_300hPa,relative_humidity_800hPa,relative_humidity_150hPa,relative_humidity_250hPa,cloud_cover_low,wind_speed_100hPa,cloud_cover_mid,relative_humidity_850hPa,cloud_cover_high,wind_speed_50hPa,dew_point_2m,cloud_cover_500hPa,wind_speed_975hPa,cloud_cover_150hPa,cloud_cover_600hPa,cloud_cover_200hPa,cloud_cover,relative_humidity_2m,wind_speed_800hPa,wind_speed_925hPa,relative_humidity_900hPa,wind_speed_900hPa,cloud_cover_300hPa,wind_speed_850hPa,cloud_cover_700hPa,wind_speed_950hPa,cloud_cover_400hPa,relative_humidity_925hPa,wind_speed_1000hPa,temperature_100hPa,temperature_250hPa,cloud_cover_250hPa,temperature_850hPa,temperature_300hPa,relative_humidity_950hPa,wind_speed_700hPa,relative_humidity_100hPa,temperature_200hPa,wind_speed_30hPa,cloud_cover_925hPa,wind_speed_150hPa
2025-09-13 15:30:00+00:00,3.0,0.0,0.0,0.0,48.75,68.88889,55.714287,59.999996,65.0,62.0,69.0,57.142853,71.111115,0.0,71.05377,6.0,60.0,100.0,36.496574,22.972122,0.0,12.360626,0.0,0.0,0.0,100.0,74.0,4.031129,19.791412,52.0,16.411224,0.0,9.045312,0.0,20.748533,0.0,61.0,4.0249224,-82.5,-36.0,1.8693268,20.517242,-26.0,61.0,9.931033,53.333332,-48.5,75.68566,0.0,79.77969
2025-09-13 16:30:00+00:00,3.0,0.0,0.0,0.0,48.75,67.77778,58.57143,61.666664,62.5,70.0,69.0,57.142853,71.111115,0.0,75.60952,21.0,56.0,100.0,36.496574,23.026926,0.0,11.528267,0.0,0.0,0.0,100.0,76.0,2.4999998,19.075422,58.0,15.122001,0.0,7.4739733,0.0,19.738142,0.0,66.0,3.319036,-82.5,-36.0,1.8693268,20.637932,-26.5,62.0,8.092802,56.666664,-48.5,75.638084,0.0,74.87269
2025-09-13 17:30:00+00:00,3.0,0.0,0.0,0.0,47.5,65.55556,61.428574,65.0,62.5,76.0,68.0,57.142853,71.111115,0.0,76.80937,12.0,54.0,100.0,33.6856,22.904411,0.0,10.833789,0.0,0.0,0.0,100.0,77.0,2.2360678,17.065367,62.0,14.531068,10.5572815,7.7468357,0.0,18.612877,0.0,67.0,3.0547013,-82.5,-35.5,1.8693268,20.758621,-26.5,62.0,8.092802,56.666664,-49.0,74.40967,0.0,75.17979
2025-09-13 18:30:00+00:00,3.0,0.0,0.0,0.0,46.25,65.55556,64.28571,68.33333,62.5,78.0,67.0,57.142853,71.111115,0.0,74.55468,0.0,52.0,100.0,31.223068,22.98865,0.0,10.289992,0.0,0.0,0.0,100.0,79.0,2.9154756,16.496523,64.0,15.403285,14.365112,9.383359,0.0,17.526552,0.0,67.0,3.0547013,-82.5,-36.0,1.8693268,20.758621,-26.5,64.0,7.5510154,49.999996,-49.0,74.40967,0.0,77.81516
2025-09-13 19:30:00+00:00,3.0,0.0,0.0,0.0,45.0,65.55556,65.71429,70.0,62.5,78.0,64.0,57.142853,71.111115,0.0,77.03402,0.0,56.0,100.0,32.422215,22.904894,0.0,10.140969,0.0,0.0,0.0,100.0,80.0,2.1213202,16.496523,65.0,16.575897,14.365112,9.688234,0.0,16.979391,0.0,66.0,3.319036,-82.0,-36.5,1.8693268,20.517242,-26.5,65.0,6.48019,40.0,-49.0,74.87269,0.0,72.199715
2025-09-13 20:30:00+00:00,3.0,0.0,0.0,0.0,43.75,64.44444,67.14286,73.33333,62.5,78.0,61.0,57.142853,71.111115,0.0,79.23636,0.0,63.0,100.0,36.09986,22.971802,0.0,10.684257,0.0,0.0,0.0,100.0,82.0,1.9999999,17.634214,64.0,17.799313,14.365112,8.84802,0.0,17.793825,5.7190895,65.0,3.7064266,-81.5,-36.0,1.8693268,20.155172,-26.5,65.0,4.1637125,40.0,-49.0,71.07404,0.0,63.509365
2025-09-13 21:30:00+00:00,3.0,0.0,0.0,0.0,43.75,62.222225,68.57143,75.0,62.5,76.0,61.0,54.28571,71.111115,0.0,75.68566,0.0,63.0,100.0,41.4478,23.028017,0.0,11.405646,0.0,0.0,0.0,100.0,84.0,3.354102,17.643387,62.0,17.421196,10.5572815,7.515534,0.0,18.341198,8.712906,65.0,4.896529,-81.0,-36.5,1.8693268,20.155172,-26.5,67.0,1.9627929,40.0,-49.0,65.48526,0.0,55.056335
2025-09-13 22:30:00+00:00,1.0,0.0,3.0,0.0,42.5,61.111115,68.57143,70.0,60.0,72.0,62.0,51.42857,57.77778,0.0,76.94985,11.0,61.0,0.0,47.909912,23.356186,0.0,12.301966,0.0,0.0,0.0,11.0,88.0,3.640055,17.974981,62.0,17.446323,3.3908248,6.3960004,0.0,19.19157,0.0,65.0,5.937272,-81.0,-36.5,0.0,20.155172,-26.5,69.0,1.387904,43.333332,-49.0,60.26342,0.0,53.139812
2025-09-13 23:30:00+00:00,1.0,0.0,0.0,0.0,41.25,61.111115,68.57143,65.0,50.0,66.0,63.0,51.42857,44.444447,0.0,79.34532,14.0,61.0,0.0,50.855087,23.383595,0.0,12.826098,0.0,0.0,0.0,14.0,90.0,4.0311284,18.849316,65.0,17.809155,0.0,5.487309,0.0,19.776064,0.0,67.0,6.151683,-81.5,-36.0,0.0,20.155172,-26.5,70.0,3.1034482,43.333332,-49.0,57.424732,0.0,52.099903
2025-09-14 00:30:00+00:00,0.0,0.0,0.0,0.0,41.25,63.333336,71.42857,63.333332,52.5,66.0,64.0,42.85714,46.666668,0.0,82.03121,4.0,61.0,0.0,51.264023,23.270334,2.4100006,13.09622,0.0,0.0,0.0,4.0,91.0,4.0311284,19.227486,69.0,17.975645,0.0,4.57969,0.0,20.32166,0.0,71.0,6.151683,-81.5,-36.0,0.0,20.034483,-26.0,72.0,2.2379284,43.333332,-49.5,55.667583,0.0,49.564503
2025-09-14 01:30:00+00:00,1.0,0.0,0.0,0.0,41.25,64.44444,74.28571,63.333332,40.0,70.0,64.0,28.571426,60.0,20.0,85.50368,0.0,60.0,15.0,53.517845,23.946226,7.4179945,14.306021,0.0,0.0,0.0,32.0,92.0,4.5,19.079662,72.0,17.646059,0.0,3.67394,0.0,21.625513,0.0,73.0,7.24486,-81.5,-36.5,0.0,20.034483,-26.5,74.0,1.9627929,43.333332,-49.0,54.332306,0.0,52.813633
2025-09-14 02:30:00+00:00,1.0,0.0,0.0,0.0,40.0,65.55556,74.28571,61.666664,32.5,74.0,65.0,22.857141,57.77778,39.0,81.91703,0.0,61.0,5.0,58.848957,24.873962,7.4179945,16.208765,0.0,0.0,0.0,39.0,89.0,5.52268,18.973368,74.0,16.81207,6.905067,3.4704785,0.0,23.050957,0.0,75.0,9.693296,-82.0,-36.5,0.0,19.913794,-26.5,77.0,2.2379284,46.666664,-49.0,55.4083,0.0,57.712387
2025-09-14 03:30:00+00:00,1.0,0.0,0.0,0.0,38.75,67.77778,71.42857,65.0,25.0,76.0,67.0,19.999998,40.0,37.0,83.017105,6.0,63.0,4.0,60.8342,25.425005,2.4100006,17.780506,0.0,0.0,0.0,40.0,84.0,6.1846585,19.868923,77.0,16.282589,10.5572815,3.67394,0.0,23.76787,0.0,77.0,12.031756,-82.5,-36.5,0.0,19.672415,-26.5,80.0,3.1034482,53.333332,-49.0,60.011997,0.0,64.32044
2025-09-14 04:30:00+00:00,2.0,0.0,0.0,0.0,36.25,70.0,72.85715,70.0,22.5,70.0,69.0,22.857141,48.88889,50.0,79.20909,28.0,70.0,0.0,60.011997,25.0747,4.8810363,17.37677,0.0,0.0,0.0,65.0,75.0,6.5,17.112707,82.0,13.686515,0.0,3.757767,0.0,22.331156,0.0,78.0,12.496718,-82.5,-36.0,0.0,19.189655,-26.5,82.0,3.1034482,46.666664,-49.0,64.81111,0.0,65.69383
2025-09-14 05:30:00+00:00,2.0,0.1,0.0,0.1,36.25,72.22222,74.28571,66.666664,20.0,66.0,79.0,37.142853,46.666668,46.0,76.94985,42.0,73.0,0.0,57.424732,24.67868,7.4179945,13.728054,0.0,0.0,0.0,69.0,68.0,5.024937,16.018839,75.0,11.051479,0.0,2.577807,2.675289,15.570725,0.0,78.0,11.885453,-82.0,-36.0,0.0,19.310345,-26.0,83.0,2.2379284,43.333332,-49.0,68.4,0.0,62.607346
2025-09-14 06:30:00+00:00,2.0,0.0,0.0,0.0,37.5,71.111115,75.71429,58.333332,15.0,62.0,83.0,45.714283,42.222225,48.0,73.68039,49.0,73.0,0.0,53.46401,24.067158,10.026461,11.211343,0.0,0.0,0.0,74.0,63.0,3.605551,12.952952,84.0,11.49449,0.0,4.9291077,0.7478893,12.697719,0.0,84.0,9.726664,-82.0,-36.0,0.0,19.431034,-26.0,75.0,1.2413791,40.0,-48.5,67.21071,3.3167064,56.756317
2025-09-14 07:30:00+00:00,2.0,0.0,0.0,0.0,37.5,66.66667,78.57143,63.333332,15.0,60.0,83.0,42.85714,40.0,47.0,71.44788,37.0,71.0,0.0,51.095203,23.86631,15.484571,10.497076,0.0,0.0,0.0,66.0,60.0,6.4999995,12.233488,82.0,12.431924,0.0,8.476439,0.0,12.056062,0.0,79.0,8.942214,-81.5,-36.0,0.0,19.793104,-26.0,71.0,2.2379284,36.666664,-48.5,63.61132,0.0,58.836723
2025-09-14 08:30:00+00:00,2.0,0.0,0.0,0.0,37.5,60.0,78.57143,65.0,20.0,58.0,89.0,31.42857,31.111113,41.0,71.61899,52.0,72.0,0.0,52.718117,23.28139,15.484571,10.56283,0.0,0.0,0.0,67.0,56.0,8.246211,12.391176,81.0,12.895469,0.0,10.118097,0.0,12.2410755,0.0,72.0,8.891343,-81.0,-36.0,0.0,20.155172,-26.0,65.0,2.775808,40.0,-48.5,63.61132,0.0,61.948368
2025-09-14 09:30:00+00:00,2.0,0.0,0.0,0.0,37.5,55.555557,77.14286,63.333332,27.5,60.0,90.0,48.571426,24.444445,46.0,71.44788,43.0,79.0,13.0,56.756317,22.773079,12.712849,12.204208,0.0,0.0,0.0,67.0,54.0,8.246211,14.624975,78.0,14.864886,0.0,12.0307255,0.0,14.406035,0.0,70.0,10.00256,-80.5,-35.5,0.0,19.913794,-26.0,63.0,3.1034482,40.0,-48.5,65.07719,0.0,68.986946
2025-09-14 10:30:00+00:00,2.0,0.0,0.0,0.0,36.25,51.11111,77.14286,63.333332,37.5,60.0,90.0,57.142853,26.666668,30.0,71.296555,50.0,79.0,37.0,60.8342,22.588074,12.712849,12.607963,0.0,0.0,0.0,76.0,54.0,7.0710673,15.830883,77.0,16.10404,0.0,13.144288,0.0,15.2351,0.0,69.0,9.983106,-80.5,-35.5,0.0,19.913794,-26.0,62.0,6.6850314,43.333332,-48.5,63.32772,0.0,72.01
2025-09-14 11:30:00+00:00,3.0,0.0,0.0,0.0,35.0,51.11111,74.28571,61.666664,47.5,64.0,92.0,57.142853,33.333336,43.0,68.568214,50.0,75.0,100.0,62.871292,23.023666,7.4179945,12.718596,0.0,0.0,0.0,100.0,58.0,5.4999995,16.584557,77.0,16.712759,0.0,13.456546,0.0,16.67664,0.0,69.0,8.766573,-80.5,-35.5,0.0,20.034483,-26.0,63.0,10.5517235,46.666664,-48.5,60.964252,0.0,65.07719
2025-09-14 12:30:00+00:00,3.0,0.0,0.0,0.0,33.75,53.333336,72.85715,59.999996,55.0,64.0,88.0,57.142853,31.111113,8.0,70.810165,34.0,63.0,100.0,62.871292,23.594372,4.8810363,12.263904,0.0,0.0,0.0,100.0,65.0,6.0827622,18.225267,74.0,18.03404,0.0,13.708807,0.0,18.620926,0.0,67.0,5.937272,-81.0,-35.5,0.0,20.637932,-26.0,61.0,11.809426,46.666664,-48.5,57.022102,0.0,58.443817
2025-09-14 13:30:00+00:00,3.0,0.0,0.0,0.0,33.75,54.444447,71.42857,59.999996,65.0,62.0,81.0,57.142853,42.222225,0.0,71.05377,18.0,52.0,100.0,63.32772,23.77497,2.4100006,12.710408,0.0,0.0,0.0,100.0,71.0,7.615773,18.750345,75.0,17.646059,0.0,13.495072,0.0,19.983345,0.0,69.0,5.506941,-81.5,-36.0,0.0,21.0,-26.0,63.0,11.172413,53.333332,-48.5,59.10533,0.0,60.346992
2025-09-14 14:30:00+00:00,3.0,0.0,0.0,0.0,32.5,55.555557,71.42857,59.999996,65.0,64.0,73.0,57.142853,55.555557,0.0,72.48834,8.0,53.0,100.0,64.00624,23.742445,2.4100006,12.058872,0.0,0.0,0.0,100.0,74.0,10.2956295,17.089054,71.0,14.793986,0.0,12.379514,0.0,19.738142,0.0,71.0,4.452954,-81.5,-36.0,0.0,20.87931,-26.0,66.0,8.711794,53.333332,-48.0,57.64998,0.0,67.5633
2025-09-14 15:30:00+00:00,3.0,0.0,0.0,0.0,32.5,55.555557,72.85715,59.999996,65.0,66.0,62.0,57.142853,60.0,0.0,70.891464,0.0,59.0,100.0,66.532394,23.872166,4.8810363,11.101038,0.0,0.0,0.0,100.0,77.0,12.539936,15.316637,67.0,12.922617,0.0,12.792001,0.0,18.197668,0.0,72.0,4.1046314,-82.0,-36.5,0.0,20.637932,-26.5,67.0,7.8511715,53.333332,-48.0,61.24704,0.0,70.962524
2025-09-14 16:30:00+00:00,3.0,0.0,0.0,0.0,30.0,55.555557,72.85715,63.333332,65.0,70.0,54.0,57.142853,55.555557,0.0,68.41052,15.0,66.0,100.0,66.27216,23.97456,4.8810363,10.683537,0.0,0.0,0.0,100.0,80.0,12.747548,15.474274,66.0,14.306238,0.0,14.243696,0.0,17.526552,0.0,71.0,3.8773184,-82.0,-36.5,0.0,20.155172,-27.0,69.0,6.598021,49.999996,-48.0,61.30579,0.0,64.62198
2025-09-14 17:30:00+00:00,3.0,0.0,0.0,0.0,28.75,56.666668,71.42857,65.0,62.5,72.0,54.0,48.571426,68.88889,0.0,66.09811,4.0,72.0,100.0,64.97753,23.996035,2.4100006,10.769459,0.0,0.0,0.0,100.0,82.0,11.5,16.584557,67.0,16.81207,3.3908248,14.709885,0.0,17.83168,0.0,71.0,3.7585104,-82.0,-36.5,0.0,19.793104,-27.0,70.0,5.855574,53.333332,-48.5,61.49341,0.0,59.093143
2025-09-14 18:30:00+00:00,2.0,0.0,0.0,0.0,27.5,57.77778,70.0,71.666664,50.0,72.0,56.0,42.85714,71.111115,0.0,62.446136,0.0,72.0,72.0,60.430454,23.807203,0.0,10.963644,0.0,0.0,0.0,72.0,83.0,10.049874,20.103682,68.0,20.387377,3.3908248,14.67455,0.0,18.709232,2.8174639,71.0,3.219938,-81.5,-36.0,1.8693268,19.551725,-27.5,70.0,4.1637125,43.333332,-48.5,66.380714,0.0,58.443817
2025-09-14 19:30:00+00:00,1.0,0.0,0.0,0.0,27.5,57.77778,68.57143,75.0,47.5,70.0,53.0,51.42857,66.66667,0.0,61.24704,0.0,70.0,34.0,56.85772,23.811666,0.0,12.388739,0.0,0.0,0.0,34.0,85.0,8.01561,20.764814,80.0,21.381643,0.0,12.669665,0.0,20.486895,8.712906,76.0,4.379589,-82.0,-36.5,0.0,19.551725,-27.0,71.0,1.9627929,43.333332,-48.5,71.357124,0.0,52.099903
2025-09-14 20:30:00+00:00,1.0,0.0,0.0,0.0,28.75,56.666668,68.57143,76.666664,52.5,72.0,49.0,57.142853,51.11111,0.0,61.21176,0.0,68.0,29.0,55.667583,23.946676,0.0,14.515468,0.0,0.0,0.0,29.0,88.0,8.499999,19.248512,82.0,19.314873,3.3908248,11.319258,0.0,22.654259,11.808289,79.0,6.519877,-81.5,-36.0,0.0,19.672415,-27.0,76.0,0.6206896,49.999996,-49.0,76.687416,0.0,48.313972
2025-09-14 21:30:00+00:00,1.0,0.0,0.0,0.0,31.25,55.555557,67.14286,73.33333,60.0,74.0,50.0,39.999996,51.11111,0.0,60.107903,0.0,70.0,13.0,56.85772,23.651434,0.0,15.784165,0.0,0.0,0.0,13.0,88.0,8.01561,19.440876,82.0,18.813936,6.905067,11.760141,0.0,24.873793,5.7190895,80.0,6.87779,-82.0,-36.0,0.0,19.551725,-27.0,75.0,1.387904,46.666664,-49.0,77.81516,0.0,46.59957
2025-09-14 22:30:00+00:00,3.0,0.0,3.0,0.0,36.25,55.555557,64.28571,70.0,57.5,72.0,55.0,31.42857,71.111115,19.0,56.85772,0.0,77.0,100.0,58.910103,23.86331,0.0,18.136303,0.0,0.0,0.0,100.0,91.0,5.9999995,20.706293,84.0,18.019457,3.3908248,12.312233,0.0,29.258476,0.0,82.0,7.2805495,-81.5,-36.0,1.8693268,19.068966,-27.0,83.0,3.7241378,46.666664,-49.0,75.10313,0.0,52.854515
2025-09-14 23:30:00+00:00,3.0,0.0,0.0,0.0,35.0,56.666668,61.428574,71.666664,30.0,68.0,54.0,39.999996,68.88889,40.0,56.85772,0.0,81.0,95.0,62.411537,24.02715,0.0,19.031223,0.0,0.0,0.0,98.0,93.0,6.5,21.802452,85.0,17.531488,0.0,12.669665,0.0,31.364397,2.8174639,84.0,7.072878,-81.0,-36.0,0.0,18.827587,-26.5,88.0,5.1183376,40.0,-48.5,70.432945,3.3167064,52.854515
2025-09-15 00:30:00+00:00,2.0,0.0,1.0,0.0,30.0,56.666668,64.28571,73.33333,35.0,66.0,51.0,31.42857,66.66667,53.0,56.71825,0.0,83.0,4.0,61.30579,24.381907,0.0,18.893183,0.0,0.0,0.0,55.0,95.0,7.6321683,22.366558,85.0,16.496422,0.0,12.0307255,0.0,31.488367,5.7190895,86.0,6.830519,-81.0,-36.5,0.0,18.706898,-26.5,86.0,6.329817,36.666664,-48.5,73.42588,9.561073,51.6
2025-09-15 01:30:00+00:00,2.0,0.0,2.0,0.0,25.0,54.444447,65.71429,73.33333,42.5,64.0,53.0,45.714283,64.44444,59.0,57.022102,0.0,86.0,4.0,59.10533,24.850334,0.0,18.64298,0.0,0.0,0.0,60.0,94.0,9.013878,23.040003,87.0,16.411224,0.0,11.392405,0.0,30.700462,5.7190895,87.0,7.0911775,-81.0,-36.5,0.0,18.465517,-26.5,88.0,6.329817,40.0,-49.0,82.03121,12.850868,51.61395
2025-09-15 02:30:00+00:00,2.0,0.0,3.0,0.0,22.5,53.333336,67.14286,68.33333,35.0,70.0,56.0,37.142853,53.333336,60.0,58.603752,0.0,86.0,2.0,59.39697,24.979975,0.0,17.370289,0.0,0.0,0.0,61.0,88.0,10.4043255,21.379063,88.0,15.437377,0.0,10.401459,0.0,23.597034,0.0,87.0,11.304229,-81.0,-36.5,0.0,18.465517,-26.5,92.0,5.1183376,40.0,-48.5,85.50368,12.850868,50.45711
2025-09-15 03:30:00+00:00,2.0,0.0,4.0,0.0,20.0,52.222225,67.14286,61.666664,37.5,68.0,62.0,31.42857,53.333336,68.0,57.21119,0.0,85.0,0.0,58.836723,24.606586,0.0,15.620499,0.0,0.0,0.0,68.0,80.0,13.462912,16.584557,87.0,13.628779,0.0,9.837129,0.0,19.589546,0.0,92.0,11.709688,-81.5,-36.5,0.0,18.465517,-26.5,87.0,6.329817,40.0,-49.0,86.69948,31.634605,52.099903
2025-09-15 04:30:00+00:00,2.0,0.0,4.0,0.0,17.5,50.0,67.14286,56.666664,32.5,62.0,79.0,31.42857,48.88889,63.0,56.48929,0.0,83.0,0.0,56.208183,24.765892,0.0,14.50667,0.0,0.0,0.0,63.0,76.0,14.396178,13.652295,88.0,11.638412,0.0,10.066657,0.0,18.098587,0.0,89.0,10.97262,-81.0,-36.0,0.0,18.706898,-26.5,84.0,7.4740934,40.0,-49.0,87.67394,19.834454,54.846695
2025-09-15 05:30:00+00:00,2.0,0.0,5.0,0.0,16.25,47.77778,65.71429,53.333332,30.0,56.0,85.0,31.42857,33.333336,54.0,57.362007,36.0,82.0,0.0,53.517845,24.589035,0.0,12.438999,0.0,0.0,0.0,66.0,71.0,12.369317,14.169851,83.0,11.433349,0.0,12.065196,0.0,14.494178,0.0,84.0,10.383987,-81.0,-36.0,0.0,18.827587,-26.0,87.0,8.092802,40.0,-49.0,86.60808,3.3167064,57.424732
2025-09-15 06:30:00+00:00,2.0,0.0,6.0,0.0,15.0,44.444447,64.28571,53.333332,30.0,56.0,81.0,34.285713,31.111113,45.0,60.26342,43.0,82.0,0.0,50.142197,24.369864,0.0,12.51098,0.0,0.0,0.0,67.0,66.0,11.067971,14.947764,78.0,13.557879,0.0,13.941624,0.0,14.385217,0.0,83.0,10.636766,-80.5,-35.5,0.0,18.948277,-26.0,81.0,9.494725,36.666664,-49.0,82.47763,0.34114718,59.10533
2025-09-15 07:30:00+00:00,1.0,0.0,8.0,0.0,15.0,42.222225,61.428574,54.999996,37.5,58.0,77.0,48.571426,33.333336,39.0,61.77378,0.0,72.0,1.0,46.3517,24.177444,0.0,13.282129,0.0,0.0,0.0,40.0,62.0,11.180339,15.395658,75.0,16.044083,0.0,16.712313,0.0,15.180908,0.0,84.0,11.384199,-80.5,-35.5,0.0,19.551725,-26.5,76.0,10.998648,36.666664,-49.0,75.17978,3.3167064,56.412766
2025-09-15 08:30:00+00:00,1.0,0.0,8.0,0.0,15.0,43.333336,60.0,56.666664,32.5,56.0,73.0,37.142853,31.111113,40.0,61.49341,0.0,73.0,0.0,44.025448,23.727404,0.0,14.616168,0.0,0.0,0.0,40.0,59.0,10.977248,17.366104,83.0,17.486454,0.0,17.465712,0.0,17.089348,0.0,79.0,12.144331,-81.0,-35.5,0.0,19.913794,-26.0,71.0,10.998648,40.0,-48.5,72.8055,0.0,52.854515
2025-09-15 09:30:00+00:00,1.0,0.0,7.0,0.0,13.75,43.333336,60.0,56.666664,30.0,56.0,68.0,28.571426,26.666668,30.0,63.780872,0.0,63.0,0.0,41.65573,23.490376,0.0,13.8881035,0.0,0.0,0.0,30.0,58.0,13.656499,16.975061,79.0,17.89749,0.0,17.795506,0.0,16.336218,0.0,75.0,11.440978,-80.5,-35.5,0.0,20.275862,-26.0,67.0,9.227215,40.0,-48.5,72.99315,0.0,51.725426
2025-09-15 10:30:00+00:00,1.0,0.0,5.0,0.0,13.75,40.0,57.142857,56.666664,32.5,54.0,66.0,25.714285,26.666668,7.0,68.44209,0.0,67.0,0.0,42.154003,22.909693,0.0,13.175318,0.0,0.0,0.0,7.0,56.0,17.11724,16.584557,76.0,17.16279,0.0,19.642567,0.0,15.960408,0.0,70.0,10.390226,-80.5,-35.5,0.0,20.517242,-26.0,63.0,9.715329,36.666664,-48.5,72.02,0.0,54.119865
2025-09-15 11:30:00+00:00,1.0,0.0,3.0,0.0,13.75,37.77778,55.714287,56.666664,35.0,52.0,76.0,19.999998,26.666668,28.0,75.68566,0.0,75.0,2.0,42.154003,22.398542,0.0,14.034638,0.0,0.0,0.0,30.0,56.0,18.006943,18.344719,76.0,18.579634,0.0,18.43177,0.0,18.028076,0.0,69.0,10.041354,-81.0,-35.5,0.0,20.275862,-26.0,62.0,11.939203,49.999996,-48.5,72.99315,0.0,61.622074
2025-09-15 12:30:00+00:00,1.0,0.0,2.0,0.0,15.0,37.77778,58.57143,59.999996,37.5,48.0,70.0,28.571426,26.666668,0.0,79.77969,0.0,71.0,31.0,44.979992,23.404947,0.0,12.55322,0.0,0.0,0.0,31.0,65.0,19.525623,18.572615,76.0,18.532417,0.0,19.85288,0.0,18.729246,0.0,70.0,6.379216,-81.5,-35.5,0.0,20.396551,-26.0,63.0,11.103232,53.333332,-48.5,72.3591,0.0,67.2
2025-09-15 13:30:00+00:00,3.0,0.0,0.0,0.0,15.0,38.88889,60.0,59.999996,45.0,48.0,69.0,57.142853,31.111113,0.0,77.555664,0.0,70.0,100.0,46.59957,23.631298,0.0,10.750029,0.0,0.0,0.0,100.0,71.0,19.163765,17.569872,72.0,18.404327,0.0,19.403242,0.0,17.65433,0.0,69.0,3.96,-82.0,-35.5,0.0,20.396551,-26.0,62.0,8.068965,53.333332,-48.5,75.01679,0.0,66.130775
2025-09-15 14:30:00+00:00,3.0,0.0,0.0,0.0,15.0,38.88889,60.0,58.333332,45.0,50.0,74.0,57.142853,31.111113,0.0,71.32685,0.0,74.0,100.0,47.54787,23.420448,0.0,9.57224,0.0,0.0,0.0,100.0,73.0,19.319677,17.812225,77.0,19.418922,0.0,19.616121,0.0,16.372868,0.0,70.0,3.219938,-82.0,-35.5,0.0,20.275862,-26.0,62.0,4.475857,53.333332,-48.5,75.01679,0.0,58.443817
2025-09-15 15:30:00+00:00,3.0,0.0,1.0,0.0,16.25,40.0,58.57143,56.666664,50.0,52.0,74.0,57.142853,28.88889,0.0,68.72554,0.0,74.0,100.0,45.993042,23.579863,0.0,8.286179,0.0,0.0,0.0,100.0,75.0,20.615526,16.491617,73.0,18.004866,0.0,21.041128,0.0,14.709679,0.0,70.0,2.3051248,-82.0,-36.0,0.0,20.155172,-26.0,63.0,0.87778765,49.999996,-48.5,76.207085,0.0,53.517845
2025-09-15 16:30:00+00:00,3.0,0.0,3.0,0.0,20.0,41.11111,60.0,58.333332,62.5,50.0,73.0,57.142853,28.88889,0.0,62.687794,4.0,74.0,100.0,45.851936,23.461708,0.0,9.009684,0.0,0.0,0.0,100.0,76.0,21.100946,16.511227,78.0,17.289942,0.0,20.752945,0.0,15.4887085,0.0,71.0,2.5455842,-82.0,-36.0,0.0,20.034483,-26.0,64.0,3.9255857,49.999996,-48.5,77.136765,0.0,52.38931
2025-09-15 17:30:00+00:00,2.0,0.0,5.0,0.0,22.5,41.11111,61.428574,58.333332,60.0,50.0,73.0,57.142853,42.222225,0.0,61.24704,7.0,76.0,51.0,50.45711,23.522648,0.0,11.220056,0.0,0.0,0.0,56.0,79.0,17.846567,17.463652,82.0,16.174614,0.0,17.250372,0.0,18.725245,0.0,73.0,3.7585104,-82.0,-36.0,0.0,19.672415,-26.0,67.0,5.855574,46.666664,-48.5,74.87269,0.0,55.822575
2025-09-15 18:30:00+00:00,0.0,0.0,7.0,0.0,22.5,40.0,64.28571,61.666664,57.5,54.0,71.0,51.42857,66.66667,0.0,60.191692,0.0,79.0,0.0,52.813633,23.758354,0.0,14.473982,0.0,0.0,0.0,0.0,83.0,14.080127,17.126883,84.0,12.081657,0.0,12.159491,0.0,23.726854,0.0,79.0,5.3517847,-82.0,-36.0,0.0,19.310345,-26.5,76.0,7.948705,43.333332,-48.5,73.99243,0.0,54.37205
2025-09-15 19:30:00+00:00,0.0,0.0,9.0,0.0,20.0,37.77778,65.71429,66.666664,50.0,50.0,72.0,42.85714,62.222225,0.0,55.4083,0.0,80.0,2.0,49.33153,23.809986,0.0,14.155747,0.0,0.0,0.0,2.0,86.0,14.008925,16.333893,83.0,11.387277,0.0,12.379514,0.0,23.625593,0.0,79.0,5.0142193,-81.5,-35.5,0.0,19.189655,-26.5,75.0,10.551724,40.0,-49.0,73.68039,0.0,50.11347
2025-09-15 20:30:00+00:00,0.0,0.0,10.0,0.0,18.75,36.666668,65.71429,63.333332,42.5,46.0,73.0,45.714283,55.555557,0.0,54.332306,0.0,85.0,2.0,47.04551,23.88846,0.0,14.41039,0.0,0.0,0.0,2.0,89.0,12.093386,16.912996,80.0,12.44601,0.0,12.337506,0.0,24.4454,0.0,78.0,5.0142193,-81.0,-36.0,0.0,18.827587,-26.0,81.0,11.444951,46.666664,-49.0,72.15982,0.0,47.15252
2025-09-15 21:30:00+00:00,1.0,0.0,5.0,0.0,20.0,37.77778,62.857143,59.999996,47.5,46.0,75.0,51.42857,60.0,29.0,53.288647,0.0,88.0,3.0,51.65578,24.045189,0.0,15.746067,0.0,0.0,0.0,31.0,92.0,10.547511,17.853054,81.0,13.144451,0.0,10.520564,0.0,27.18511,0.0,82.0,5.3517847,-80.5,-36.0,0.0,18.465517,-26.0,89.0,11.858258,46.666664,-49.0,66.043625,0.0,44.253815
